Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage by level of total physical activity per recommendations,3.High,Sex by Age,Women 18-29,2015,Upper Bound,34,30477214,,,,Women 18-29 -  High,Women,82.11
Percentage by level of total physical activity per recommendations,3.High,Sex by Age,Women 30-49,2015,Estimated,43.6,109006092,viz_women_age,Percentage by level of total physical activity per recommendations,,Women 30-49 -  High,Women,75.93
Percentage by level of total physical activity per recommendations,3.High,Sex by Age,Women 30-49,2015,Lower Bound,39.8,30477214,,,,Women 30-49 -  High,Women,55.84
Percentage by level of total physical activity per recommendations,3.High,Sex by Age,Women 30-49,2015,Upper Bound,47.5,14694812,,,,Women 30-49 -  High,Women,82.11
Percentage by level of total physical activity per recommendations,3.High,Sex by Age,Women 50-69,2015,Estimated,40.4,30477214,viz_women_age,Percentage by level of total physical activity per recommendations,,Women 50-69 -  High,Women,75.93
Percentage by level of total physical activity per recommendations,3.High,Sex by Age,Women 50-69,2015,Lower Bound,35.3,14694812,,,,Women 50-69 -  High,Women,55.84
Percentage by level of total physical activity per recommendations,3.High,Sex by Age,Women 50-69,2015,Upper Bound,45.6,81495031,,,,Women 50-69 -  High,Women,82.11
Percentage by level of total physical activity per recommendations,3.High,Sex by Age,Women  18-69,2015,Estimated,37.9,14694812,viz_women_age,Percentage by level of total physical activity per recommendations,,Women  18-69 -  High,Women,75.93
Percentage by level of total physical activity per recommendations,3.High,Sex by Age,Women  18-69,2015,Lower Bound,34.6,81495031,,,,Women  18-69 -  High,Women,55.84
Percentage by level of total physical activity per recommendations,3.High,Sex by Age,Women  18-69,2015,Upper Bound,41.2,41946335,,,,Women  18-69 -  High,Women,82.11
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Rural Men,2015,Estimated,,101479481,viz_sex_area,Percentage by level of total physical activity per recommendations,,Rural Men -  High,Men,49.56
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Rural Men,2015,Lower Bound,,104371480,,,,Rural Men -  High,Men,75.93
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Rural Men,2015,Upper Bound,,101318815,,,,Rural Men -  High,Men,55.84
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Rural Women,2015,Estimated,,101318815,viz_sex_area,Percentage by level of total physical activity per recommendations,,Rural Women -  High,Women,75.93
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Rural Women,2015,Lower Bound,,90628308,,,,Rural Women -  High,Women,55.84
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Rural Women,2015,Upper Bound,,29513214,,,,Rural Women -  High,Women,82.11
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Urban Men,2015,Estimated,,69012474,viz_sex_area,Percentage by level of total physical activity per recommendations,,Urban Men -  High,Men,49.56
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Urban Men,2015,Lower Bound,,101479481,,,,Urban Men -  High,Men,75.93
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Urban Men,2015,Upper Bound,,104371480,,,,Urban Men -  High,Men,55.84
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Urban Women,2015,Estimated,,104371480,viz_sex_area,Percentage by level of total physical activity per recommendations,,Urban Women -  High,Women,75.93
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Urban Women,2015,Lower Bound,,101318815,,,,Urban Women -  High,Women,55.84
Percentage by level of total physical activity per recommendations,3.High,Sex by Area,Urban Women,2015,Upper Bound,,90628308,,,,Urban Women -  High,Women,82.11
Percentage by level of total physical activity per recommendations,3.High,Total,Total,2015,Estimated,48.1,41946335,viz_total,Percentage by level of total physical activity per recommendations,table_total,Total -  High,,
Percentage by level of total physical activity per recommendations,3.High,Total,Total,2015,Lower Bound,45.5,61251042,,,table_total,Total -  High,,
Percentage by level of total physical activity per recommendations,3.High,Total,Total,2015,Upper Bound,50.7,93841639,,,table_total,Total -  High,,
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age,18-29,2015,Estimated,70.9,93841639,viz_age,"Percentage not doing work, transport or recreational physical activity",,18-29 - No recreational-related physical activity,Total,65.94
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age,18-29,2015,Lower Bound,66.8,69012474,,,,18-29 - No recreational-related physical activity,Total,33.94
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age,18-29,2015,Upper Bound,74.9,101479481,,,,18-29 - No recreational-related physical activity,Total,49.56
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age,30-49,2015,Estimated,73,69012474,viz_age,"Percentage not doing work, transport or recreational physical activity",,30-49 - No recreational-related physical activity,Total,65.94
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age,30-49,2015,Lower Bound,70.3,101479481,,,,30-49 - No recreational-related physical activity,Total,33.94
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age,30-49,2015,Upper Bound,75.7,104371480,,,,30-49 - No recreational-related physical activity,Total,49.56
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age,50-69,2015,Estimated,65.6,101479481,viz_age,"Percentage not doing work, transport or recreational physical activity",,50-69 - No recreational-related physical activity,Total,65.94
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age,50-69,2015,Lower Bound,62.3,104371480,,,,50-69 - No recreational-related physical activity,Total,33.94
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age,50-69,2015,Upper Bound,69,101318815,,,,50-69 - No recreational-related physical activity,Total,49.56
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age, 18-69,2015,Estimated,70.6,104371480,viz_age,"Percentage not doing work, transport or recreational physical activity",, 18-69 - No recreational-related physical activity,Total,65.94
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age, 18-69,2015,Lower Bound,68.5,101318815,,,, 18-69 - No recreational-related physical activity,Total,33.94
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age, 18-69,2015,Upper Bound,72.6,90628308,,,, 18-69 - No recreational-related physical activity,Total,49.56
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural 18-29,2015,Estimated,,90628308,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Rural 18-29 - No recreational-related physical activity,Rural,73.33
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural 18-29,2015,Lower Bound,,29513214,,,,Rural 18-29 - No recreational-related physical activity,Rural,23.88
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural 18-29,2015,Upper Bound,,18180041,,,,Rural 18-29 - No recreational-related physical activity,Rural,14.71
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural 30-49,2015,Estimated,,18180041,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Rural 30-49 - No recreational-related physical activity,Rural,73.33
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural 30-49,2015,Lower Bound,,109006092,,,,Rural 30-49 - No recreational-related physical activity,Rural,23.88
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural 30-49,2015,Upper Bound,,30477214,,,,Rural 30-49 - No recreational-related physical activity,Rural,14.71
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural 50-69,2015,Estimated,,30477214,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Rural 50-69 - No recreational-related physical activity,Rural,73.33
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural 50-69,2015,Lower Bound,,14694812,,,,Rural 50-69 - No recreational-related physical activity,Rural,23.88
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural 50-69,2015,Upper Bound,,81495031,,,,Rural 50-69 - No recreational-related physical activity,Rural,14.71
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural  18-69,2015,Estimated,,81495031,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Rural  18-69 - No recreational-related physical activity,Rural,73.33
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural  18-69,2015,Lower Bound,,41946335,,,,Rural  18-69 - No recreational-related physical activity,Rural,23.88
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Rural  18-69,2015,Lower Bound,,61251042,,,,Rural  18-69 - No recreational-related physical activity,Rural,23.88
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Urban 18-29,2015,Estimated,,101318815,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Urban 18-29 - No recreational-related physical activity,Urban,81.98
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Urban 18-29,2015,Lower Bound,,90628308,,,,Urban 18-29 - No recreational-related physical activity,Urban,73.33
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Urban 18-29,2015,Upper Bound,,29513214,,,,Urban 18-29 - No recreational-related physical activity,Urban,23.88
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Urban 30-49,2015,Estimated,,29513214,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Urban 30-49 - No recreational-related physical activity,Urban,81.98
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Urban 30-49,2015,Lower Bound,,18180041,,,,Urban 30-49 - No recreational-related physical activity,Urban,73.33
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Urban 30-49,2015,Upper Bound,,109006092,,,,Urban 30-49 - No recreational-related physical activity,Urban,23.88
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Urban 50-69,2015,Estimated,,109006092,viz_age_area,"Percentage not doing work, transport or recreational physical activity",,Urban 50-69 - No recreational-related physical activity,Urban,81.98
"Percentage not doing work, transport or recreational physical activity",No recreational-related physical activity,Age by Area,Urban 50-69,2015,Lower Bound,,30477214,,,,Urban 50-69 - No recreational-related physical activity,Urban,73.33
