Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Rural Age Group 2,2015,Estimated,9.258,,viz_age_area,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Rural,11.56
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Urban Age Group 3,2015,Estimated,4.317,,viz_age_area,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Urban,2.677
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Rural Age Group 3,2015,Estimated,5.735,,viz_age_area,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Rural,11.56
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Urban Age Group 4,2015,Estimated,11.41,,viz_age_area,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Urban,2.677
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Rural Age Group 4,2015,Estimated,3.957,,viz_age_area,"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Rural,11.56
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Total,Total,2015,Lower Bound,9.733,,,,"",
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex,Men,2015,Lower Bound,2.629,,,,Total,9.733
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex,Women,2015,Lower Bound,3.377,,,,Total,9.733
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age,Age Group 1,2015,Lower Bound,1.819,,,,Total,9.733
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age,Age Group 2,2015,Lower Bound,2.677,,,,Total,9.733
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age,Age Group 3,2015,Lower Bound,11.56,,,,Total,9.733
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age,Age Group 4,2015,Lower Bound,9.073,,,,Total,9.733
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Area,Urban,2015,Lower Bound,2.886,,,,Total,9.733
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Area,Rural,2015,Lower Bound,9.258,,,,Total,9.733
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women Age Group 1,2015,Lower Bound,4.317,,,,Women,3.377
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women Age Group 2,2015,Lower Bound,5.735,,,,Women,3.377
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women Age Group 3,2015,Lower Bound,11.41,,,,Women,3.377
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women Age Group 4,2015,Lower Bound,3.957,,,,Women,3.377
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men Age Group 1,2015,Lower Bound,9.733,,,,Men,2.629
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men Age Group 2,2015,Lower Bound,2.629,,,,Men,2.629
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men Age Group 3,2015,Lower Bound,3.377,,,,Men,2.629
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men Age Group 4,2015,Lower Bound,1.819,,,,Men,2.629
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Urban Men,2015,Lower Bound,2.677,,,,Men,2.629
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Rural Men,2015,Lower Bound,11.56,,,,Men,2.629
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Urban Women,2015,Lower Bound,9.073,,,,Women,3.377
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Rural Women,2015,Lower Bound,2.886,,,,Women,3.377
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Urban Age Group 1,2015,Lower Bound,9.258,,,,Urban,2.886
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Rural Age Group 1,2015,Lower Bound,4.317,,,,Rural,9.258
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Urban Age Group 2,2015,Lower Bound,5.735,,,,Urban,2.886
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Rural Age Group 2,2015,Lower Bound,11.41,,,,Rural,9.258
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Urban Age Group 3,2015,Lower Bound,3.957,,,,Urban,2.886
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Rural Age Group 3,2015,Lower Bound,9.733,,,,Rural,9.258
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Urban Age Group 4,2015,Lower Bound,2.629,,,,Urban,2.886
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Rural Age Group 4,2015,Lower Bound,3.377,,,,Rural,9.258
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Total,Total,2015,Upper Bound,1.819,,,,"",
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex,Men,2015,Upper Bound,2.677,,,,Total,1.819
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex,Women,2015,Upper Bound,11.56,,,,Total,1.819
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age,Age Group 1,2015,Upper Bound,9.073,,,,Total,1.819
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age,Age Group 2,2015,Upper Bound,2.886,,,,Total,1.819
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age,Age Group 3,2015,Upper Bound,9.258,,,,Total,1.819
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age,Age Group 4,2015,Upper Bound,4.317,,,,Total,1.819
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Area,Urban,2015,Upper Bound,5.735,,,,Total,1.819
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Area,Rural,2015,Upper Bound,11.41,,,,Total,1.819
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women Age Group 1,2015,Upper Bound,3.957,,,,Women,11.56
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women Age Group 2,2015,Upper Bound,9.733,,,,Women,11.56
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women Age Group 3,2015,Upper Bound,2.629,,,,Women,11.56
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Women Age Group 4,2015,Upper Bound,3.377,,,,Women,11.56
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men Age Group 1,2015,Upper Bound,1.819,,,,Men,2.677
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men Age Group 2,2015,Upper Bound,2.677,,,,Men,2.677
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men Age Group 3,2015,Upper Bound,11.56,,,,Men,2.677
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Age,Men Age Group 4,2015,Upper Bound,9.073,,,,Men,2.677
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Urban Men,2015,Upper Bound,2.886,,,,Men,2.677
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Rural Men,2015,Upper Bound,9.258,,,,Men,2.677
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Urban Women,2015,Upper Bound,4.317,,,,Women,11.56
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Sex by Area,Rural Women,2015,Upper Bound,5.735,,,,Women,11.56
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Urban Age Group 1,2015,Upper Bound,11.41,,,,Urban,5.735
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Rural Age Group 1,2015,Upper Bound,3.957,,,,Rural,11.41
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Urban Age Group 2,2015,Upper Bound,9.733,,,,Urban,5.735
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Rural Age Group 2,2015,Upper Bound,2.629,,,,Rural,11.41
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Urban Age Group 3,2015,Upper Bound,3.377,,,,Urban,5.735
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Rural Age Group 3,2015,Upper Bound,1.819,,,,Rural,11.41
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Urban Age Group 4,2015,Upper Bound,2.677,,,,Urban,5.735
"Mean systolic blood pressure - SBP (mmHg), including currently on medication for raised BP",Mean SBP,Age by Area,Rural Age Group 4,2015,Lower Bound,11.56,,,,Rural,9.258
"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP",Mean DBP,Total,Total,2015,Estimated,9.073,,viz_total,"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP","",
"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP",Mean DBP,Sex,Men,2015,Estimated,2.886,,viz_sex,"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP",Total,9.073
"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP",Mean DBP,Sex,Women,2015,Estimated,9.258,,viz_sex,"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP",Total,9.073
"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP",Mean DBP,Age,Age Group 1,2015,Estimated,4.317,,viz_age,"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP",Total,9.073
"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP",Mean DBP,Age,Age Group 2,2015,Estimated,5.735,,viz_age,"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP",Total,9.073
"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP",Mean DBP,Age,Age Group 3,2015,Estimated,11.41,,viz_age,"Mean diastolic blood pressure - DBP (mmHg), including currently on medication for raised BP",Total,9.073
