Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage of former smokers,Former smokers,Age,Age Group 4,2015,Lower Bound,44.11,54515405,,,Total,10.96
Percentage of former smokers,Former smokers,Area,Urban,2015,Lower Bound,75.03,92729332,,,Total,10.96
Percentage of former smokers,Former smokers,Area,Rural,2015,Lower Bound,47.13,58247813,,,Total,10.96
Percentage of former smokers,Former smokers,Sex by Age,Women Age Group 1,2015,Lower Bound,18.91,23370807,,,Women,4.7
Percentage of former smokers,Former smokers,Sex by Age,Women Age Group 2,2015,Lower Bound,15.21,18797989,,,Women,4.7
Percentage of former smokers,Former smokers,Sex by Age,Women Age Group 3,2015,Lower Bound,88.75,109685836,,,Women,4.7
Percentage of former smokers,Former smokers,Sex by Age,Women Age Group 4,2015,Lower Bound,49.31,60942068,,,Women,4.7
Percentage of former smokers,Former smokers,Sex by Age,Men Age Group 1,2015,Lower Bound,3.523,4354064,,,Men,73.22
Percentage of former smokers,Former smokers,Sex by Age,Men Age Group 2,2015,Lower Bound,52.11,64402579,,,Men,73.22
Percentage of former smokers,Former smokers,Sex by Age,Men Age Group 3,2015,Lower Bound,66.32,81964672,,,Men,73.22
Percentage of former smokers,Former smokers,Sex by Age,Men Age Group 4,2015,Lower Bound,6.06,7489534,,,Men,73.22
Percentage of former smokers,Former smokers,Sex by Area,Urban Men,2015,Lower Bound,13.34,16486863,,,Men,73.22
Percentage of former smokers,Former smokers,Sex by Area,Rural Men,2015,Lower Bound,36.12,44640590,,,Men,73.22
Percentage of former smokers,Former smokers,Sex by Area,Urban Women,2015,Lower Bound,82.34,101763738,,,Women,4.7
Percentage of former smokers,Former smokers,Sex by Area,Rural Women,2015,Lower Bound,91.42,112985680,,,Women,4.7
Percentage of former smokers,Former smokers,Age by Area,Urban Age Group 1,2015,Lower Bound,99.3,122724546,,,Urban,75.03
Percentage of former smokers,Former smokers,Age by Area,Rural Age Group 1,2015,Lower Bound,80.81,99872816,,,Rural,47.13
Percentage of former smokers,Former smokers,Age by Area,Urban Age Group 2,2015,Lower Bound,84.02,103840044,,,Urban,75.03
Percentage of former smokers,Former smokers,Age by Area,Rural Age Group 2,2015,Lower Bound,73.25,90529436,,,Rural,47.13
Percentage of former smokers,Former smokers,Age by Area,Urban Age Group 3,2015,Lower Bound,84.57,104519787,,,Urban,75.03
Percentage of former smokers,Former smokers,Age by Area,Rural Age Group 3,2015,Lower Bound,92.59,114431679,,,Rural,47.13
Percentage of former smokers,Former smokers,Age by Area,Urban Age Group 4,2015,Lower Bound,51.45,63586887,,,Urban,75.03
Percentage of former smokers,Former smokers,Age by Area,Rural Age Group 4,2015,Lower Bound,80.15,99057124,,,Rural,47.13
Percentage of former smokers,Former smokers,Total,Total,2015,Upper Bound,77.09,95275280,,,"",
Percentage of former smokers,Former smokers,Sex,Men,2015,Upper Bound,3.961,4895387,,,Total,77.09
Percentage of former smokers,Former smokers,Sex,Women,2015,Upper Bound,32.3,39919465,,,Total,77.09
Percentage of former smokers,Former smokers,Age,Age Group 1,2015,Upper Bound,32.36,39993619,,,Total,77.09
Percentage of former smokers,Former smokers,Age,Age Group 2,2015,Upper Bound,10.96,13545428,,,Total,77.09
Percentage of former smokers,Former smokers,Age,Age Group 3,2015,Upper Bound,73.22,90492359,,,Total,77.09
Percentage of former smokers,Former smokers,Age,Age Group 4,2015,Upper Bound,4.7,5808715,,,Total,77.09
Percentage of former smokers,Former smokers,Area,Urban,2015,Upper Bound,92.85,114753012,,,Total,77.09
Percentage of former smokers,Former smokers,Area,Rural,2015,Upper Bound,89.73,110897014,,,Total,77.09
Percentage of former smokers,Former smokers,Sex by Age,Women Age Group 1,2015,Upper Bound,17.55,21689988,,,Women,32.3
Percentage of former smokers,Former smokers,Sex by Age,Women Age Group 2,2015,Upper Bound,44.11,54515405,,,Women,32.3
Percentage of former smokers,Former smokers,Sex by Age,Women Age Group 3,2015,Upper Bound,75.03,92729332,,,Women,32.3
Percentage of former smokers,Former smokers,Sex by Age,Women Age Group 4,2015,Upper Bound,47.13,58247813,,,Women,32.3
Percentage of former smokers,Former smokers,Sex by Age,Men Age Group 1,2015,Upper Bound,18.91,23370807,,,Men,3.961
Percentage of former smokers,Former smokers,Sex by Age,Men Age Group 2,2015,Upper Bound,15.21,18797989,,,Men,3.961
Percentage of former smokers,Former smokers,Sex by Age,Men Age Group 3,2015,Upper Bound,88.75,109685836,,,Men,3.961
Percentage of former smokers,Former smokers,Sex by Age,Men Age Group 4,2015,Upper Bound,49.31,60942068,,,Men,3.961
Percentage of former smokers,Former smokers,Sex by Area,Urban Men,2015,Upper Bound,3.523,4354064,,,Men,3.961
Percentage of former smokers,Former smokers,Sex by Area,Rural Men,2015,Upper Bound,52.11,64402579,,,Men,3.961
Percentage of former smokers,Former smokers,Sex by Area,Urban Women,2015,Upper Bound,66.32,81964672,,,Women,32.3
Percentage of former smokers,Former smokers,Sex by Area,Rural Women,2015,Upper Bound,6.06,7489534,,,Women,32.3
Percentage of former smokers,Former smokers,Age by Area,Urban Age Group 1,2015,Upper Bound,13.34,16486863,,,Urban,92.85
Percentage of former smokers,Former smokers,Age by Area,Rural Age Group 1,2015,Upper Bound,36.12,44640590,,,Rural,89.73
Percentage of former smokers,Former smokers,Age by Area,Urban Age Group 2,2015,Upper Bound,82.34,101763738,,,Urban,92.85
Percentage of former smokers,Former smokers,Age by Area,Rural Age Group 2,2015,Upper Bound,91.42,112985680,,,Rural,89.73
Percentage of former smokers,Former smokers,Age by Area,Urban Age Group 3,2015,Upper Bound,99.3,122724546,,,Urban,92.85
Percentage of former smokers,Former smokers,Age by Area,Rural Age Group 3,2015,Upper Bound,80.81,99872816,,,Rural,89.73
Percentage of former smokers,Former smokers,Age by Area,Urban Age Group 4,2015,Upper Bound,84.02,103840044,,,Urban,92.85
Percentage of former smokers,Former smokers,Age by Area,Rural Age Group 4,2015,Lower Bound,73.25,90529436,,,Rural,47.13
Percentage of former daily smokers,Former daily smokers,Total,Total,2015,Estimated,84.57,104519787,viz_total,Percentage of former daily smokers,"",
Percentage of former daily smokers,Former daily smokers,Sex,Men,2015,Estimated,92.59,114431679,viz_sex,Percentage of former daily smokers,Total,84.57
Percentage of former daily smokers,Former daily smokers,Sex,Women,2015,Estimated,51.45,63586887,viz_sex,Percentage of former daily smokers,Total,84.57
Percentage of former daily smokers,Former daily smokers,Age,Age Group 1,2015,Estimated,80.15,99057124,viz_age,Percentage of former daily smokers,Total,84.57
Percentage of former daily smokers,Former daily smokers,Age,Age Group 2,2015,Estimated,77.09,95275280,viz_age,Percentage of former daily smokers,Total,84.57
Percentage of former daily smokers,Former daily smokers,Age,Age Group 3,2015,Estimated,3.961,4895387,viz_age,Percentage of former daily smokers,Total,84.57
Percentage of former daily smokers,Former daily smokers,Age,Age Group 4,2015,Estimated,32.3,39919465,viz_age,Percentage of former daily smokers,Total,84.57
Percentage of former daily smokers,Former daily smokers,Area,Urban,2015,Estimated,32.36,39993619,viz_area,Percentage of former daily smokers,Total,84.57
Percentage of former daily smokers,Former daily smokers,Area,Rural,2015,Estimated,10.96,13545428,viz_area,Percentage of former daily smokers,Total,84.57
Percentage of former daily smokers,Former daily smokers,Sex by Age,Women Age Group 1,2015,Estimated,73.22,90492359,viz_women_age,Percentage of former daily smokers,Women,51.45
Percentage of former daily smokers,Former daily smokers,Sex by Age,Women Age Group 2,2015,Estimated,4.7,5808715,viz_women_age,Percentage of former daily smokers,Women,51.45
Percentage of former daily smokers,Former daily smokers,Sex by Age,Women Age Group 3,2015,Estimated,92.85,114753012,viz_women_age,Percentage of former daily smokers,Women,51.45
Percentage of former daily smokers,Former daily smokers,Sex by Age,Women Age Group 4,2015,Estimated,89.73,110897014,viz_women_age,Percentage of former daily smokers,Women,51.45
Percentage of former daily smokers,Former daily smokers,Sex by Age,Men Age Group 1,2015,Estimated,17.55,21689988,viz_men_age,Percentage of former daily smokers,Men,92.59
Percentage of former daily smokers,Former daily smokers,Sex by Age,Men Age Group 2,2015,Estimated,44.11,54515405,viz_men_age,Percentage of former daily smokers,Men,92.59
Percentage of former daily smokers,Former daily smokers,Sex by Age,Men Age Group 3,2015,Estimated,75.03,92729332,viz_men_age,Percentage of former daily smokers,Men,92.59
Percentage of former daily smokers,Former daily smokers,Sex by Age,Men Age Group 4,2015,Estimated,47.13,58247813,viz_men_age,Percentage of former daily smokers,Men,92.59
Percentage of former daily smokers,Former daily smokers,Sex by Area,Urban Men,2015,Estimated,18.91,23370807,viz_sex_area,Percentage of former daily smokers,Men,92.59
Percentage of former daily smokers,Former daily smokers,Sex by Area,Rural Men,2015,Estimated,15.21,18797989,viz_sex_area,Percentage of former daily smokers,Men,92.59
Percentage of former daily smokers,Former daily smokers,Sex by Area,Urban Women,2015,Estimated,88.75,109685836,viz_sex_area,Percentage of former daily smokers,Women,51.45
Percentage of former daily smokers,Former daily smokers,Sex by Area,Rural Women,2015,Estimated,49.31,60942068,viz_sex_area,Percentage of former daily smokers,Women,51.45
Percentage of former daily smokers,Former daily smokers,Age by Area,Urban Age Group 1,2015,Estimated,3.523,4354064,viz_age_area,Percentage of former daily smokers,Urban,32.36
Percentage of former daily smokers,Former daily smokers,Age by Area,Rural Age Group 1,2015,Estimated,52.11,64402579,viz_age_area,Percentage of former daily smokers,Rural,10.96
Percentage of former daily smokers,Former daily smokers,Age by Area,Urban Age Group 2,2015,Estimated,66.32,81964672,viz_age_area,Percentage of former daily smokers,Urban,32.36
Percentage of former daily smokers,Former daily smokers,Age by Area,Rural Age Group 2,2015,Estimated,6.06,7489534,viz_age_area,Percentage of former daily smokers,Rural,10.96
Percentage of former daily smokers,Former daily smokers,Age by Area,Urban Age Group 3,2015,Estimated,13.34,16486863,viz_age_area,Percentage of former daily smokers,Urban,32.36
Percentage of former daily smokers,Former daily smokers,Age by Area,Rural Age Group 3,2015,Estimated,36.12,44640590,viz_age_area,Percentage of former daily smokers,Rural,10.96
Percentage of former daily smokers,Former daily smokers,Age by Area,Urban Age Group 4,2015,Estimated,82.34,101763738,viz_age_area,Percentage of former daily smokers,Urban,32.36
Percentage of former daily smokers,Former daily smokers,Age by Area,Rural Age Group 4,2015,Estimated,91.42,112985680,viz_age_area,Percentage of former daily smokers,Rural,10.96
Percentage of former daily smokers,Former daily smokers,Total,Total,2015,Lower Bound,99.3,122724546,,,"",
Percentage of former daily smokers,Former daily smokers,Sex,Men,2015,Lower Bound,80.81,99872816,,,Total,99.3
Percentage of former daily smokers,Former daily smokers,Sex,Women,2015,Lower Bound,84.02,103840044,,,Total,99.3
Percentage of former daily smokers,Former daily smokers,Age,Age Group 1,2015,Lower Bound,73.25,90529436,,,Total,99.3
Percentage of former daily smokers,Former daily smokers,Age,Age Group 2,2015,Lower Bound,84.57,104519787,,,Total,99.3
Percentage of former daily smokers,Former daily smokers,Age,Age Group 3,2015,Lower Bound,92.59,114431679,,,Total,99.3
Percentage of former daily smokers,Former daily smokers,Age,Age Group 4,2015,Lower Bound,51.45,63586887,,,Total,99.3
Percentage of former daily smokers,Former daily smokers,Area,Urban,2015,Lower Bound,80.15,99057124,,,Total,99.3
Percentage of former daily smokers,Former daily smokers,Area,Rural,2015,Lower Bound,77.09,95275280,,,Total,99.3
Percentage of former daily smokers,Former daily smokers,Sex by Age,Women Age Group 1,2015,Lower Bound,3.961,4895387,,,Women,84.02
Percentage of former daily smokers,Former daily smokers,Sex by Age,Women Age Group 2,2015,Lower Bound,32.3,39919465,,,Women,84.02
Percentage of former daily smokers,Former daily smokers,Sex by Age,Women Age Group 3,2015,Lower Bound,32.36,39993619,,,Women,84.02
Percentage of former daily smokers,Former daily smokers,Sex by Age,Women Age Group 4,2015,Lower Bound,10.96,13545428,,,Women,84.02
Percentage of former daily smokers,Former daily smokers,Sex by Age,Men Age Group 1,2015,Lower Bound,73.22,90492359,,,Men,80.81
Percentage of former daily smokers,Former daily smokers,Sex by Age,Men Age Group 2,2015,Lower Bound,4.7,5808715,,,Men,80.81
Percentage of former daily smokers,Former daily smokers,Sex by Age,Men Age Group 3,2015,Lower Bound,92.85,114753012,,,Men,80.81
Percentage of former daily smokers,Former daily smokers,Sex by Age,Men Age Group 4,2015,Lower Bound,89.73,110897014,,,Men,80.81
Percentage of former daily smokers,Former daily smokers,Sex by Area,Urban Men,2015,Lower Bound,17.55,21689988,,,Men,80.81
Percentage of former daily smokers,Former daily smokers,Sex by Area,Rural Men,2015,Lower Bound,44.11,54515405,,,Men,80.81
Percentage of former daily smokers,Former daily smokers,Sex by Area,Urban Women,2015,Lower Bound,75.03,92729332,,,Women,84.02
Percentage of former daily smokers,Former daily smokers,Sex by Area,Rural Women,2015,Lower Bound,47.13,58247813,,,Women,84.02
Percentage of former daily smokers,Former daily smokers,Age by Area,Urban Age Group 1,2015,Lower Bound,18.91,23370807,,,Urban,80.15
Percentage of former daily smokers,Former daily smokers,Age by Area,Rural Age Group 1,2015,Lower Bound,15.21,18797989,,,Rural,77.09
Percentage of former daily smokers,Former daily smokers,Age by Area,Urban Age Group 2,2015,Lower Bound,88.75,109685836,,,Urban,80.15
Percentage of former daily smokers,Former daily smokers,Age by Area,Rural Age Group 2,2015,Lower Bound,49.31,60942068,,,Rural,77.09
Percentage of former daily smokers,Former daily smokers,Age by Area,Urban Age Group 3,2015,Lower Bound,3.523,4354064,,,Urban,80.15
Percentage of former daily smokers,Former daily smokers,Age by Area,Rural Age Group 3,2015,Lower Bound,52.11,64402579,,,Rural,77.09
