Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Urban Age Group 2,2015,Estimated,8.861,,viz_age_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Urban,12.78
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Rural Age Group 2,2015,Estimated,11.18,,viz_age_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Rural,8.861
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Urban Age Group 3,2015,Estimated,1.505,,viz_age_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Urban,12.78
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Rural Age Group 3,2015,Estimated,1.116,,viz_age_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Rural,8.861
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Urban Age Group 4,2015,Estimated,11.08,,viz_age_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Urban,12.78
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Rural Age Group 4,2015,Estimated,2.634,,viz_age_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Rural,8.861
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Total,Total,2015,Lower Bound,12.83,,,,"",
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex,Men,2015,Lower Bound,8.402,,,,Total,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex,Women,2015,Lower Bound,8.461,,,,Total,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 1,2015,Lower Bound,1.494,,,,Total,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 2,2015,Lower Bound,10.32,,,,Total,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 3,2015,Lower Bound,10.79,,,,Total,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 4,2015,Lower Bound,3.101,,,,Total,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Area,Urban,2015,Lower Bound,12.32,,,,Total,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Area,Rural,2015,Lower Bound,12.78,,,,Total,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 1,2015,Lower Bound,8.861,,,,Women,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 2,2015,Lower Bound,11.18,,,,Women,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 3,2015,Lower Bound,1.505,,,,Women,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 4,2015,Lower Bound,1.116,,,,Women,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 1,2015,Lower Bound,11.08,,,,Men,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 2,2015,Lower Bound,2.634,,,,Men,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 3,2015,Lower Bound,12.83,,,,Men,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 4,2015,Lower Bound,8.402,,,,Men,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Urban Men,2015,Lower Bound,8.461,,,,Men,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Rural Men,2015,Lower Bound,1.494,,,,Men,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Urban Women,2015,Lower Bound,10.32,,,,Women,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Rural Women,2015,Lower Bound,10.79,,,,Women,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Urban Age Group 1,2015,Lower Bound,3.101,,,,Urban,12.32
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Rural Age Group 1,2015,Lower Bound,12.32,,,,Rural,12.78
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Urban Age Group 2,2015,Lower Bound,12.78,,,,Urban,12.32
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Rural Age Group 2,2015,Lower Bound,8.861,,,,Rural,12.78
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Urban Age Group 3,2015,Lower Bound,11.18,,,,Urban,12.32
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Rural Age Group 3,2015,Lower Bound,1.505,,,,Rural,12.78
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Urban Age Group 4,2015,Lower Bound,1.116,,,,Urban,12.32
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Rural Age Group 4,2015,Lower Bound,11.08,,,,Rural,12.78
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Total,Total,2015,Upper Bound,2.634,,,,"",
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex,Men,2015,Upper Bound,12.83,,,,Total,2.634
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex,Women,2015,Upper Bound,8.402,,,,Total,2.634
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 1,2015,Upper Bound,8.461,,,,Total,2.634
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 2,2015,Upper Bound,1.494,,,,Total,2.634
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 3,2015,Upper Bound,10.32,,,,Total,2.634
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 4,2015,Upper Bound,10.79,,,,Total,2.634
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Area,Urban,2015,Upper Bound,3.101,,,,Total,2.634
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Area,Rural,2015,Upper Bound,12.32,,,,Total,2.634
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 1,2015,Upper Bound,12.78,,,,Women,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 2,2015,Upper Bound,8.861,,,,Women,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 3,2015,Upper Bound,11.18,,,,Women,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 4,2015,Upper Bound,1.505,,,,Women,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 1,2015,Upper Bound,1.116,,,,Men,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 2,2015,Upper Bound,11.08,,,,Men,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 3,2015,Upper Bound,2.634,,,,Men,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 4,2015,Upper Bound,12.83,,,,Men,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Urban Men,2015,Upper Bound,8.402,,,,Men,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Rural Men,2015,Upper Bound,8.461,,,,Men,12.83
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Urban Women,2015,Upper Bound,1.494,,,,Women,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Rural Women,2015,Upper Bound,10.32,,,,Women,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Urban Age Group 1,2015,Upper Bound,10.79,,,,Urban,3.101
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Rural Age Group 1,2015,Upper Bound,3.101,,,,Rural,12.32
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Urban Age Group 2,2015,Upper Bound,12.32,,,,Urban,3.101
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Rural Age Group 2,2015,Upper Bound,12.78,,,,Rural,12.32
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Urban Age Group 3,2015,Upper Bound,8.861,,,,Urban,3.101
