Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Rural Men,2015,Upper Bound,,59891556,,,,Rural Men - Low,Men,14.01
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Rural Women,2015,Estimated,,56826532,viz_sex_area,Percentage wo are current drinkers by drinking levels,,Rural Women - Low,Women,45.98
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Rural Women,2015,Lower Bound,,44961923,,,,Rural Women - Low,Women,36.38
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Rural Women,2015,Upper Bound,,49806639,,,,Rural Women - Low,Women,40.3
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Urban Men,2015,Estimated,,1801937,viz_sex_area,Percentage wo are current drinkers by drinking levels,,Urban Men - Low,Men,27.7
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Urban Men,2015,Lower Bound,,107869067,,,,Urban Men - Low,Men,47.09
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Urban Men,2015,Upper Bound,,107634247,,,,Urban Men - Low,Men,14.01
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Urban Women,2015,Estimated,,34234340,viz_sex_area,Percentage wo are current drinkers by drinking levels,,Urban Women - Low,Women,45.98
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Urban Women,2015,Lower Bound,,58198377,,,,Urban Women - Low,Women,36.38
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Urban Women,2015,Upper Bound,,17314913,,,,Urban Women - Low,Women,40.3
Percentage who are current drinkers by drinking levels,Low,Total,Total,2015,Estimated,11.8,65440732,viz_total,Percentage wo are current drinkers by drinking levels,table_total,1.Total - Low,,
Percentage who are current drinkers by drinking levels,Low,Total,Total,2015,Lower Bound,10.4,83534261,,,table_total,1.Total - Low,,
Percentage who are current drinkers by drinking levels,Low,Total,Total,2015,Upper Bound,13.3,59891556,,,table_total,1.Total - Low,,
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age,18-29,2015,Estimated,29,58198377,viz_age,Percentage who are former drinkers and stopped drinking due to health reasons,,18-29 - Stopped drinking,Total,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age,18-29,2015,Lower Bound,17,17314913,,,,18-29 - Stopped drinking,Total,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age,18-29,2015,Upper Bound,41,13792608,,,,18-29 - Stopped drinking,Total,36.38
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age,30-49,2015,Estimated,32.1,44961923,viz_age,Percentage who are former drinkers and stopped drinking due to health reasons,,30-49 - Stopped drinking,Total,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age,30-49,2015,Lower Bound,23.6,49806639,,,,30-49 - Stopped drinking,Total,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age,30-49,2015,Upper Bound,40.7,1801937,,,,30-49 - Stopped drinking,Total,36.38
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age,50-69,2015,Estimated,47.8,114703576,viz_age,Percentage who are former drinkers and stopped drinking due to health reasons,,50-69 - Stopped drinking,Total,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age,50-69,2015,Lower Bound,39.2,89590155,,,,50-69 - Stopped drinking,Total,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age,50-69,2015,Upper Bound,56.5,65440732,,,,50-69 - Stopped drinking,Total,36.38
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age, 18-69,2015,Estimated,36.1,118485420,viz_age,Percentage who are former drinkers and stopped drinking due to health reasons,, 18-69 - Stopped drinking,Total,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age, 18-69,2015,Lower Bound,30.2,63265554,,,, 18-69 - Stopped drinking,Total,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age, 18-69,2015,Upper Bound,42.1,34234340,,,, 18-69 - Stopped drinking,Total,36.38
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural 18-29,2015,Estimated,,44961923,viz_age_area,Percentage who are former drinkers and stopped drinking due to health reasons,,Rural 18-29 - Stopped drinking,Rural,1.458
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural 18-29,2015,Lower Bound,,49806639,,,,Rural 18-29 - Stopped drinking,Rural,87.28
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural 18-29,2015,Upper Bound,,1801937,,,,Rural 18-29 - Stopped drinking,Rural,87.09
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural 30-49,2015,Estimated,,118485420,viz_age_area,Percentage who are former drinkers and stopped drinking due to health reasons,,Rural 30-49 - Stopped drinking,Rural,1.458
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural 30-49,2015,Lower Bound,,63265554,,,,Rural 30-49 - Stopped drinking,Rural,87.28
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural 30-49,2015,Upper Bound,,34234340,,,,Rural 30-49 - Stopped drinking,Rural,87.09
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural 50-69,2015,Estimated,,1801937,viz_age_area,Percentage who are former drinkers and stopped drinking due to health reasons,,Rural 50-69 - Stopped drinking,Rural,1.458
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural 50-69,2015,Lower Bound,,107869067,,,,Rural 50-69 - Stopped drinking,Rural,87.28
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural 50-69,2015,Upper Bound,,107634247,,,,Rural 50-69 - Stopped drinking,Rural,87.09
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural  18-69,2015,Estimated,,34234340,viz_age_area,Percentage who are former drinkers and stopped drinking due to health reasons,,Rural  18-69 - Stopped drinking,Rural,1.458
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural  18-69,2015,Lower Bound,,58198377,,,,Rural  18-69 - Stopped drinking,Rural,87.28
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Rural  18-69,2015,Lower Bound,,17314913,,,,Rural  18-69 - Stopped drinking,Rural,87.28
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban 18-29,2015,Estimated,,58198377,viz_age_area,Percentage who are former drinkers and stopped drinking due to health reasons,,Urban 18-29 - Stopped drinking,Urban,11.16
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban 18-29,2015,Lower Bound,,17314913,,,,Urban 18-29 - Stopped drinking,Urban,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban 18-29,2015,Upper Bound,,13792608,,,,Urban 18-29 - Stopped drinking,Urban,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban 30-49,2015,Estimated,,114703576,viz_age_area,Percentage who are former drinkers and stopped drinking due to health reasons,,Urban 30-49 - Stopped drinking,Urban,11.16
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban 30-49,2015,Lower Bound,,89590155,,,,Urban 30-49 - Stopped drinking,Urban,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban 30-49,2015,Upper Bound,,65440732,,,,Urban 30-49 - Stopped drinking,Urban,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban 50-69,2015,Estimated,,13792608,viz_age_area,Percentage who are former drinkers and stopped drinking due to health reasons,,Urban 50-69 - Stopped drinking,Urban,11.16
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban 50-69,2015,Lower Bound,,14657735,,,,Urban 50-69 - Stopped drinking,Urban,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban 50-69,2015,Upper Bound,,56826532,,,,Urban 50-69 - Stopped drinking,Urban,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban  18-69,2015,Estimated,,65440732,viz_age_area,Percentage who are former drinkers and stopped drinking due to health reasons,,Urban  18-69 - Stopped drinking,Urban,11.16
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban  18-69,2015,Lower Bound,,83534261,,,,Urban  18-69 - Stopped drinking,Urban,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Age by Area,Urban  18-69,2015,Upper Bound,,59891556,,,,Urban  18-69 - Stopped drinking,Urban,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Area,Rural,2015,Estimated,28.8,1801937,viz_area,Percentage who are former drinkers and stopped drinking due to health reasons,,Rural - Stopped drinking,Total,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Area,Rural,2015,Lower Bound,25.9,107869067,,,,Rural - Stopped drinking,Total,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Area,Rural,2015,Upper Bound,31.7,107634247,,,,Rural - Stopped drinking,Total,36.38
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Area,Urban,2015,Estimated,43.3,13792608,viz_area,Percentage who are former drinkers and stopped drinking due to health reasons,,Urban - Stopped drinking,Total,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Area,Urban,2015,Lower Bound,38.9,14657735,,,,Urban - Stopped drinking,Total,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Area,Urban,2015,Upper Bound,47.6,56826532,,,,Urban - Stopped drinking,Total,36.38
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex,Men,2015,Estimated,58.8,107869067,viz_sex,Percentage who are former drinkers and stopped drinking due to health reasons,table_total,Men - Stopped drinking,Total,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex,Men,2015,Lower Bound,46.8,107634247,,,table_total,Men - Stopped drinking,Total,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex,Men,2015,Upper Bound,70.8,114703576,,,table_total,Men - Stopped drinking,Total,36.38
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex,Women,2015,Estimated,28.4,83534261,viz_sex,Percentage who are former drinkers and stopped drinking due to health reasons,table_total,Women - Stopped drinking,Total,11.86
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex,Women,2015,Lower Bound,21.5,59891556,,,table_total,Women - Stopped drinking,Total,45.98
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex,Women,2015,Upper Bound,35.3,118485420,,,table_total,Women - Stopped drinking,Total,36.38
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men 18-29,2015,Estimated,50.1,59891556,viz_men_age,Percentage who are former drinkers and stopped drinking due to health reasons,,Men 18-29 - Stopped drinking,Men,87.28
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men 18-29,2015,Lower Bound,16.5,118485420,,,,Men 18-29 - Stopped drinking,Men,87.09
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men 18-29,2015,Upper Bound,83.6,63265554,,,,Men 18-29 - Stopped drinking,Men,92.81
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men 30-49,2015,Estimated,50.3,17314913,viz_men_age,Percentage who are former drinkers and stopped drinking due to health reasons,,Men 30-49 - Stopped drinking,Men,87.28
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men 30-49,2015,Lower Bound,29.9,13792608,,,,Men 30-49 - Stopped drinking,Men,87.09
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men 30-49,2015,Upper Bound,70.8,14657735,,,,Men 30-49 - Stopped drinking,Men,92.81
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men 50-69,2015,Estimated,67.3,49806639,viz_men_age,Percentage who are former drinkers and stopped drinking due to health reasons,,Men 50-69 - Stopped drinking,Men,87.28
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men 50-69,2015,Lower Bound,54.8,1801937,,,,Men 50-69 - Stopped drinking,Men,87.09
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men 50-69,2015,Upper Bound,79.9,107869067,,,,Men 50-69 - Stopped drinking,Men,92.81
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men  18-69,2015,Estimated,58.8,89590155,viz_men_age,Percentage who are former drinkers and stopped drinking due to health reasons,,Men  18-69 - Stopped drinking,Men,87.28
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men  18-69,2015,Lower Bound,46.8,65440732,,,,Men  18-69 - Stopped drinking,Men,87.09
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Men  18-69,2015,Upper Bound,70.8,83534261,,,,Men  18-69 - Stopped drinking,Men,92.81
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Women 18-29,2015,Estimated,25.2,65440732,viz_women_age,Percentage who are former drinkers and stopped drinking due to health reasons,,Women 18-29 - Stopped drinking,Women,67.59
Percentage who are former drinkers and stopped drinking due to health reasons,Stopped drinking,Sex by Age,Women 18-29,2015,Lower Bound,12.5,83534261,,,,Women 18-29 - Stopped drinking,Women,48.46
