Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Sex by Age,Women 18-29,2015,Upper Bound,,97030253,,,,Women 18-29 - Lard or suet,Women,18.54
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Sex by Age,Women 30-49,2015,Estimated,,89182309,viz_women_age,Percentage of type of oil or fat most often used for meal preparation,,Women 30-49 - Lard or suet,Women,37.58
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Sex by Age,Women 30-49,2015,Lower Bound,,96980817,,,,Women 30-49 - Lard or suet,Women,67.09
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Sex by Age,Women 30-49,2015,Upper Bound,,46444999,,,,Women 30-49 - Lard or suet,Women,18.54
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Sex by Age,Women 50-69,2015,Estimated,,19440656,viz_women_age,Percentage of type of oil or fat most often used for meal preparation,,Women 50-69 - Lard or suet,Women,37.58
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Sex by Age,Women 50-69,2015,Lower Bound,,29364907,,,,Women 50-69 - Lard or suet,Women,67.09
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Sex by Age,Women 50-69,2015,Upper Bound,,59891556,,,,Women 50-69 - Lard or suet,Women,18.54
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Sex by Age,Women  18-69,2015,Estimated,,67047398,viz_women_age,Percentage of type of oil or fat most often used for meal preparation,,Women  18-69 - Lard or suet,Women,37.58
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Sex by Age,Women  18-69,2015,Lower Bound,,111280142,,,,Women  18-69 - Lard or suet,Women,67.09
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Sex by Age,Women  18-69,2015,Upper Bound,,11476537,,,,Women  18-69 - Lard or suet,Women,18.54
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Rural Men,2015,Estimated,,38621773,viz_sex_area,Percentage of type of oil or fat most often used for meal preparation,,Rural Men - Lard or suet,Men,78.51
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Rural Men,2015,Lower Bound,,16041940,,,,Rural Men - Lard or suet,Men,51.38
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Rural Men,2015,Upper Bound,,89182309,,,,Rural Men - Lard or suet,Men,98.54
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Rural Women,2015,Estimated,,57320891,viz_sex_area,Percentage of type of oil or fat most often used for meal preparation,,Rural Women - Lard or suet,Women,37.58
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Rural Women,2015,Lower Bound,,92259692,,,,Rural Women - Lard or suet,Women,67.09
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Rural Women,2015,Upper Bound,,67047398,,,,Rural Women - Lard or suet,Women,18.54
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Urban Men,2015,Estimated,,113813731,viz_sex_area,Percentage of type of oil or fat most often used for meal preparation,,Urban Men - Lard or suet,Men,78.51
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Urban Men,2015,Lower Bound,,63858785,,,,Urban Men - Lard or suet,Men,51.38
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Urban Men,2015,Upper Bound,,57617506,,,,Urban Men - Lard or suet,Men,98.54
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Urban Women,2015,Estimated,,62128529,viz_sex_area,Percentage of type of oil or fat most often used for meal preparation,,Urban Women - Lard or suet,Women,37.58
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Urban Women,2015,Lower Bound,,110093682,,,,Urban Women - Lard or suet,Women,67.09
Percentage of type of oil or fat most often used for meal preparation,Lard or suet,Sex by Area,Urban Women,2015,Upper Bound,,19440656,,,,Urban Women - Lard or suet,Women,18.54
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Total,Total,2015,Estimated,15.1,13804967,viz_total,Percentage of type of oil or fat most often used for meal preparation,table_total,1.Total - Lard or suet,,
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Total,Total,2015,Lower Bound,12.2,2508870,,,table_total,1.Total - Lard or suet,,
Percentage of type of oil or fat most often used for meal preparation (household),Lard or suet,Total,Total,2015,Upper Bound,17.9,23593269,,,table_total,1.Total - Lard or suet,,
Percentage of type of oil or fat most often used for meal preparation (household),None,Age,18-29,2015,Estimated,,13804967,viz_age,Percentage of type of oil or fat most often used for meal preparation,,18-29 - None,Total,51.38
Percentage of type of oil or fat most often used for meal preparation (household),None,Age,18-29,2015,Lower Bound,,2508870,,,,18-29 - None,Total,98.54
Percentage of type of oil or fat most often used for meal preparation (household),None,Age,18-29,2015,Upper Bound,,23593269,,,,18-29 - None,Total,48.71
Percentage of type of oil or fat most often used for meal preparation (household),None,Age,30-49,2015,Estimated,,97030253,viz_age,Percentage of type of oil or fat most often used for meal preparation,,30-49 - None,Total,51.38
Percentage of type of oil or fat most often used for meal preparation (household),None,Age,30-49,2015,Lower Bound,,63500375,,,,30-49 - None,Total,98.54
Percentage of type of oil or fat most often used for meal preparation (household),None,Age,30-49,2015,Upper Bound,,121785265,,,,30-49 - None,Total,48.71
Percentage of type of oil or fat most often used for meal preparation (household),None,Age,50-69,2015,Estimated,,46444999,viz_age,Percentage of type of oil or fat most often used for meal preparation,,50-69 - None,Total,51.38
Percentage of type of oil or fat most often used for meal preparation (household),None,Age,50-69,2015,Lower Bound,,82916312,,,,50-69 - None,Total,98.54
Percentage of type of oil or fat most often used for meal preparation (household),None,Age,50-69,2015,Upper Bound,,22913526,,,,50-69 - None,Total,48.71
Percentage of type of oil or fat most often used for meal preparation (household),None,Age, 18-69,2015,Estimated,,59891556,viz_age,Percentage of type of oil or fat most often used for meal preparation,, 18-69 - None,Total,51.38
Percentage of type of oil or fat most often used for meal preparation (household),None,Age, 18-69,2015,Lower Bound,,13903838,,,, 18-69 - None,Total,98.54
Percentage of type of oil or fat most often used for meal preparation (household),None,Age, 18-69,2015,Upper Bound,,79616468,,,, 18-69 - None,Total,48.71
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural 18-29,2015,Estimated,,62128529,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,,Rural 18-29 - None,Rural,7.878
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural 18-29,2015,Lower Bound,,110093682,,,,Rural 18-29 - None,Rural,78.51
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural 18-29,2015,Upper Bound,,19440656,,,,Rural 18-29 - None,Rural,51.38
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural 30-49,2015,Estimated,,15448709,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,,Rural 30-49 - None,Rural,7.878
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural 30-49,2015,Lower Bound,,113813731,,,,Rural 30-49 - None,Rural,78.51
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural 30-49,2015,Upper Bound,,63858785,,,,Rural 30-49 - None,Rural,51.38
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural 50-69,2015,Estimated,,31095162,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,,Rural 50-69 - None,Rural,7.878
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural 50-69,2015,Lower Bound,,62128529,,,,Rural 50-69 - None,Rural,78.51
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural 50-69,2015,Upper Bound,,110093682,,,,Rural 50-69 - None,Rural,51.38
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural  18-69,2015,Estimated,,23593269,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,,Rural  18-69 - None,Rural,7.878
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural  18-69,2015,Lower Bound,,15448709,,,,Rural  18-69 - None,Rural,78.51
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Rural  18-69,2015,Lower Bound,,113813731,,,,Rural  18-69 - None,Rural,78.51
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban 18-29,2015,Estimated,,38621773,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,,Urban 18-29 - None,Urban,9.286
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban 18-29,2015,Lower Bound,,16041940,,,,Urban 18-29 - None,Urban,11.17
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban 18-29,2015,Upper Bound,,89182309,,,,Urban 18-29 - None,Urban,2.03
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban 30-49,2015,Estimated,,57320891,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,,Urban 30-49 - None,Urban,9.286
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban 30-49,2015,Lower Bound,,92259692,,,,Urban 30-49 - None,Urban,11.17
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban 30-49,2015,Upper Bound,,67047398,,,,Urban 30-49 - None,Urban,2.03
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban 50-69,2015,Estimated,,60200530,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,,Urban 50-69 - None,Urban,9.286
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban 50-69,2015,Lower Bound,,38621773,,,,Urban 50-69 - None,Urban,11.17
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban 50-69,2015,Upper Bound,,16041940,,,,Urban 50-69 - None,Urban,2.03
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban  18-69,2015,Estimated,,19477733,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,,Urban  18-69 - None,Urban,9.286
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban  18-69,2015,Lower Bound,,57320891,,,,Urban  18-69 - None,Urban,11.17
Percentage of type of oil or fat most often used for meal preparation,None,Age by Area,Urban  18-69,2015,Upper Bound,,92259692,,,,Urban  18-69 - None,Urban,2.03
Percentage of type of oil or fat most often used for meal preparation,None,Area,Rural,2015,Estimated,0.19,9736395,viz_area,Percentage of type of oil or fat most often used for meal preparation,,Rural - None,Total,51.38
Percentage of type of oil or fat most often used for meal preparation,None,Area,Rural,2015,Lower Bound,0,97030253,,,,Rural - None,Total,98.54
Percentage of type of oil or fat most often used for meal preparation,None,Area,Rural,2015,Upper Bound,0.29,63500375,,,,Rural - None,Total,48.71
Percentage of type of oil or fat most often used for meal preparation,None,Area,Urban,2015,Estimated,0.21,11476537,viz_area,Percentage of type of oil or fat most often used for meal preparation,,Urban - None,Total,51.38
Percentage of type of oil or fat most often used for meal preparation,None,Area,Urban,2015,Lower Bound,0,13804967,,,,Urban - None,Total,98.54
Percentage of type of oil or fat most often used for meal preparation,None,Area,Urban,2015,Upper Bound,0.32,2508870,,,,Urban - None,Total,48.71
Percentage of type of oil or fat most often used for meal preparation (household),None,Sex,Men,2015,Estimated,,82916312,viz_sex,Percentage of type of oil or fat most often used for meal preparation,table_total,Men - None,Total,51.38
Percentage of type of oil or fat most often used for meal preparation (household),None,Sex,Men,2015,Lower Bound,,22913526,,,table_total,Men - None,Total,98.54
Percentage of type of oil or fat most often used for meal preparation (household),None,Sex,Men,2015,Upper Bound,,31095162,,,table_total,Men - None,Total,48.71
Percentage of type of oil or fat most often used for meal preparation (household),None,Sex,Women,2015,Estimated,,13903838,viz_sex,Percentage of type of oil or fat most often used for meal preparation,table_total,Women - None,Total,51.38
Percentage of type of oil or fat most often used for meal preparation (household),None,Sex,Women,2015,Lower Bound,,79616468,,,table_total,Women - None,Total,98.54
