Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage of importance given to lowering the salt in the diet,Not at all important,Sex by Age,Men Age Group 1,2015,Upper Bound,68.44,84584773,,,Men,82.31
Percentage of importance given to lowering the salt in the diet,Not at all important,Sex by Age,Men Age Group 2,2015,Upper Bound,11.66,14410556,,,Men,82.31
Percentage of importance given to lowering the salt in the diet,Not at all important,Sex by Age,Men Age Group 3,2015,Upper Bound,12.05,14892556,,,Men,82.31
Percentage of importance given to lowering the salt in the diet,Not at all important,Sex by Age,Men Age Group 4,2015,Upper Bound,36.38,44961923,,,Men,82.31
Percentage of importance given to lowering the salt in the diet,Not at all important,Sex by Area,Urban Men,2015,Upper Bound,48.64,60114017,,,Men,82.31
Percentage of importance given to lowering the salt in the diet,Not at all important,Sex by Area,Rural Men,2015,Upper Bound,68.25,84349953,,,Men,82.31
Percentage of importance given to lowering the salt in the diet,Not at all important,Sex by Area,Urban Women,2015,Upper Bound,47.58,58803967,,,Women,84.24
Percentage of importance given to lowering the salt in the diet,Not at all important,Sex by Area,Rural Women,2015,Upper Bound,47.98,59298326,,,Women,84.24
Percentage of importance given to lowering the salt in the diet,Not at all important,Age by Area,Urban Age Group 1,2015,Upper Bound,63.9,78973802,,,Urban,40.95
Percentage of importance given to lowering the salt in the diet,Not at all important,Age by Area,Rural Age Group 1,2015,Upper Bound,35.9,44368693,,,Rural,95.93
Percentage of importance given to lowering the salt in the diet,Not at all important,Age by Area,Urban Age Group 2,2015,Upper Bound,58.07,71768524,,,Urban,40.95
Percentage of importance given to lowering the salt in the diet,Not at all important,Age by Area,Rural Age Group 2,2015,Upper Bound,55.37,68431602,,,Rural,95.93
Percentage of importance given to lowering the salt in the diet,Not at all important,Age by Area,Urban Age Group 3,2015,Upper Bound,83.18,102801891,,,Urban,40.95
Percentage of importance given to lowering the salt in the diet,Not at all important,Age by Area,Rural Age Group 3,2015,Upper Bound,5.717,7065622,,,Rural,95.93
Percentage of importance given to lowering the salt in the diet,Not at all important,Age by Area,Urban Age Group 4,2015,Upper Bound,22.64,27980702,,,Urban,40.95
Percentage of importance given to lowering the salt in the diet,Not at all important,Age by Area,Rural Age Group 4,2015,Lower Bound,18.39,22728141,,,Rural,5.862
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Total,Total,2015,Estimated,96.8,119634804,viz_total,Percentage who think consuming too much salt could cause a serious health problem,"",
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex,Men,2015,Estimated,50.91,62919503,viz_sex,Percentage who think consuming too much salt could cause a serious health problem,Total,96.8
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex,Women,2015,Estimated,44.64,55170430,viz_sex,Percentage who think consuming too much salt could cause a serious health problem,Total,96.8
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,Age Group 1,2015,Estimated,85.02,105075941,viz_age,Percentage who think consuming too much salt could cause a serious health problem,Total,96.8
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,Age Group 2,2015,Estimated,41.7,51536894,viz_age,Percentage who think consuming too much salt could cause a serious health problem,Total,96.8
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,Age Group 3,2015,Estimated,82.31,101726661,viz_age,Percentage who think consuming too much salt could cause a serious health problem,Total,96.8
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,Age Group 4,2015,Estimated,84.24,104111941,viz_age,Percentage who think consuming too much salt could cause a serious health problem,Total,96.8
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Area,Urban,2015,Estimated,49.62,61325196,viz_area,Percentage who think consuming too much salt could cause a serious health problem,Total,96.8
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Area,Rural,2015,Estimated,38.12,47112384,viz_area,Percentage who think consuming too much salt could cause a serious health problem,Total,96.8
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Age,Women Age Group 1,2015,Estimated,73,90220462,viz_women_age,Percentage who think consuming too much salt could cause a serious health problem,Women,44.64
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Age,Women Age Group 2,2015,Estimated,30.4,37571261,viz_women_age,Percentage who think consuming too much salt could cause a serious health problem,Women,44.64
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Age,Women Age Group 3,2015,Estimated,40.95,50609972,viz_women_age,Percentage who think consuming too much salt could cause a serious health problem,Women,44.64
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Age,Women Age Group 4,2015,Estimated,95.93,118559574,viz_women_age,Percentage who think consuming too much salt could cause a serious health problem,Women,44.64
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Age,Men Age Group 1,2015,Estimated,31.33,38720645,viz_men_age,Percentage who think consuming too much salt could cause a serious health problem,Men,50.91
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Age,Men Age Group 2,2015,Estimated,95.72,118300036,viz_men_age,Percentage who think consuming too much salt could cause a serious health problem,Men,50.91
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Age,Men Age Group 3,2015,Estimated,91.91,113591269,viz_men_age,Percentage who think consuming too much salt could cause a serious health problem,Men,50.91
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Age,Men Age Group 4,2015,Estimated,5.862,7244827,viz_men_age,Percentage who think consuming too much salt could cause a serious health problem,Men,50.91
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Area,Urban Men,2015,Estimated,68.44,84584773,viz_sex_area,Percentage who think consuming too much salt could cause a serious health problem,Men,50.91
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Area,Rural Men,2015,Estimated,11.66,14410556,viz_sex_area,Percentage who think consuming too much salt could cause a serious health problem,Men,50.91
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Area,Urban Women,2015,Estimated,12.05,14892556,viz_sex_area,Percentage who think consuming too much salt could cause a serious health problem,Women,44.64
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Area,Rural Women,2015,Estimated,36.38,44961923,viz_sex_area,Percentage who think consuming too much salt could cause a serious health problem,Women,44.64
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban Age Group 1,2015,Estimated,48.64,60114017,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,Urban,49.62
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural Age Group 1,2015,Estimated,68.25,84349953,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,Rural,38.12
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban Age Group 2,2015,Estimated,47.58,58803967,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,Urban,49.62
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural Age Group 2,2015,Estimated,47.98,59298326,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,Rural,38.12
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban Age Group 3,2015,Estimated,63.9,78973802,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,Urban,49.62
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural Age Group 3,2015,Estimated,35.9,44368693,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,Rural,38.12
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban Age Group 4,2015,Estimated,58.07,71768524,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,Urban,49.62
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural Age Group 4,2015,Estimated,55.37,68431602,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,Rural,38.12
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Total,Total,2015,Lower Bound,83.18,102801891,,,"",
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex,Men,2015,Lower Bound,5.717,7065622,,,Total,83.18
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex,Women,2015,Lower Bound,22.64,27980702,,,Total,83.18
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,Age Group 1,2015,Lower Bound,18.39,22728141,,,Total,83.18
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,Age Group 2,2015,Lower Bound,96.8,119634804,,,Total,83.18
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,Age Group 3,2015,Lower Bound,50.91,62919503,,,Total,83.18
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,Age Group 4,2015,Lower Bound,44.64,55170430,,,Total,83.18
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Area,Urban,2015,Lower Bound,85.02,105075941,,,Total,83.18
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Area,Rural,2015,Lower Bound,41.7,51536894,,,Total,83.18
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Age,Women Age Group 1,2015,Lower Bound,82.31,101726661,,,Women,22.64
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex by Age,Women Age Group 2,2015,Lower Bound,84.24,104111941,,,Women,22.64
