Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Age by Area,Urban Age Group 4,2010,Estimated,,61288119,viz_age_area_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Urban Age Group 4 - Under treatment,Urban,4.704
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Age by Area,Urban Age Group 4,2010,Lower Bound,,47087666,,,,Urban Age Group 4 - Under treatment,Urban,15.56
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Age by Area,Urban Age Group 4,2010,Upper Bound,,93236050,,,,Urban Age Group 4 - Under treatment,Urban,69.48
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Area,Rural,2010,Estimated,57.48,47087666,viz_area_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Rural - Under treatment,Total,15.56
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Area,Rural,2010,Lower Bound,46.93,93236050,,,,Rural - Under treatment,Total,69.48
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Area,Rural,2010,Upper Bound,67.93,3061316,,,,Rural - Under treatment,Total,16.53
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Area,Urban,2010,Estimated,70.21,5813658,viz_area_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Urban - Under treatment,Total,15.56
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Area,Urban,2010,Lower Bound,57.38,19230553,,,,Urban - Under treatment,Total,69.48
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Area,Urban,2010,Upper Bound,83.03,85870105,,,,Urban - Under treatment,Total,16.53
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex,Men,2010,Estimated,71.54,93236050,viz_sex_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,table_total_2010,Men - Under treatment,Total,15.56
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex,Men,2010,Lower Bound,57.76,3061316,,,table_total_2010,Men - Under treatment,Total,69.48
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex,Men,2010,Upper Bound,85.31,87723951,,,table_total_2010,Men - Under treatment,Total,16.53
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex,Women,2010,Estimated,58.52,119498856,viz_sex_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,table_total_2010,Women - Under treatment,Total,15.56
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex,Women,2010,Lower Bound,41.9,5813658,,,table_total_2010,Women - Under treatment,Total,69.48
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex,Women,2010,Upper Bound,75.24,19230553,,,table_total_2010,Women - Under treatment,Total,16.53
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 1,2010,Estimated,84.46,93236050,viz_men_age_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Men Age Group 1 - Under treatment,Men,75.44
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 1,2010,Lower Bound,57.48,3061316,,,,Men Age Group 1 - Under treatment,Men,2.477
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 1,2010,Upper Bound,95,87723951,,,,Men Age Group 1 - Under treatment,Men,70.98
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 2,2010,Estimated,48.17,119498856,viz_men_age_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Men Age Group 2 - Under treatment,Men,75.44
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 2,2010,Lower Bound,19.38,5813658,,,,Men Age Group 2 - Under treatment,Men,2.477
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 2,2010,Upper Bound,76.95,19230553,,,,Men Age Group 2 - Under treatment,Men,70.98
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 3,2010,Estimated,78.19,61288119,viz_men_age_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Men Age Group 3 - Under treatment,Men,75.44
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 3,2010,Lower Bound,64.7,47087666,,,,Men Age Group 3 - Under treatment,Men,2.477
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 3,2010,Upper Bound,91.68,93236050,,,,Men Age Group 3 - Under treatment,Men,70.98
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 4,2010,Estimated,71.54,82669133,viz_men_age_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Men Age Group 4 - Under treatment,Men,75.44
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 4,2010,Lower Bound,57.76,18489015,,,,Men Age Group 4 - Under treatment,Men,2.477
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 4,2010,Upper Bound,85.31,119498856,,,,Men Age Group 4 - Under treatment,Men,70.98
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 1,2010,Estimated,31.35,18489015,viz_women_age_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Women Age Group 1 - Under treatment,Women,96.69
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 1,2010,Lower Bound,0,119498856,,,,Women Age Group 1 - Under treatment,Women,4.704
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 1,2010,Upper Bound,83.89,5813658,,,,Women Age Group 1 - Under treatment,Women,15.56
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 2,2010,Estimated,57.76,20429373,viz_women_age_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Women Age Group 2 - Under treatment,Women,96.69
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 2,2010,Lower Bound,25.27,61288119,,,,Women Age Group 2 - Under treatment,Women,4.704
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 2,2010,Upper Bound,90.25,47087666,,,,Women Age Group 2 - Under treatment,Women,15.56
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 3,2010,Estimated,64.51,87723951,viz_women_age_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Women Age Group 3 - Under treatment,Women,96.69
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 3,2010,Lower Bound,48.74,82669133,,,,Women Age Group 3 - Under treatment,Women,4.704
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 3,2010,Upper Bound,83.6,18489015,,,,Women Age Group 3 - Under treatment,Women,15.56
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 4,2010,Estimated,58.52,19230553,viz_women_age_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Women Age Group 4 - Under treatment,Women,96.69
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 4,2010,Lower Bound,41.9,85870105,,,,Women Age Group 4 - Under treatment,Women,4.704
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 4,2010,Upper Bound,75.24,20429373,,,,Women Age Group 4 - Under treatment,Women,15.56
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Men,2010,Estimated,,3061316,viz_sex_area_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Rural Men - Under treatment,Men,75.44
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Men,2010,Lower Bound,,87723951,,,,Rural Men - Under treatment,Men,2.477
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Men,2010,Upper Bound,,82669133,,,,Rural Men - Under treatment,Men,70.98
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Women,2010,Estimated,,47087666,viz_sex_area_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Rural Women - Under treatment,Women,96.69
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Women,2010,Lower Bound,,93236050,,,,Rural Women - Under treatment,Women,4.704
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Rural Women,2010,Upper Bound,,3061316,,,,Rural Women - Under treatment,Women,15.56
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Men,2010,Estimated,,85870105,viz_sex_area_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Urban Men - Under treatment,Men,75.44
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Men,2010,Lower Bound,,20429373,,,,Urban Men - Under treatment,Men,2.477
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Men,2010,Upper Bound,,61288119,,,,Urban Men - Under treatment,Men,70.98
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Women,2010,Estimated,,5813658,viz_sex_area_2010,Percentage who are currently taking any medication for diabetes prescribed by a health worker,,Urban Women - Under treatment,Women,96.69
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Women,2010,Lower Bound,,19230553,,,,Urban Women - Under treatment,Women,4.704
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Sex by Area,Urban Women,2010,Upper Bound,,85870105,,,,Urban Women - Under treatment,Women,15.56
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Total,Total,2010,Estimated,63.84,19230553,viz_total,Percentage who are currently taking any medication for diabetes prescribed by a health worker,table_total_2010,1.Total - Under treatment,,
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Total,Total,2010,Lower Bound,52.16,85870105,,,table_total_2010,1.Total - Under treatment,,
Percentage who are currently taking any medication for diabetes prescribed by a health worker,Under treatment,Total,Total,2010,Upper Bound,75.53,20429373,,,table_total_2010,1.Total - Under treatment,,
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,Age Group 1,2010,Estimated,33.73,19230553,viz_age_2010,Percentage who are currently taking herbal or traditional remedies for diabetes,,Age Group 1 - Taking traditional remedies,Total,14.96
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,Age Group 1,2010,Lower Bound,0,85870105,,,,Age Group 1 - Taking traditional remedies,Total,96.69
Percentage who are currently taking herbal or traditional remedies for diabetes,Taking traditional remedies,Age,Age Group 1,2010,Upper Bound,82.94,20429373,,,,Age Group 1 - Taking traditional remedies,Total,4.704
